25.0,2.0,1.0,0.0,1.1
9.0,4.0,0.0,1.0,1.1
16.0,2.0,0.0,0.0,1.1
17.0,5.0,8.0,0.0,1.1
8.0,2.0,1.0,4.0,1.1
13.0,1.0,4.0,0.0,1.1
20.0,3.0,0.0,1.0,1.1
18.0,1.0,0.0,0.0,1.1
25.0,3.0,0.0,0.0,1.1
24.0,2.0,0.0,0.0,1.1
18.0,2.0,0.0,0.0,1.1
15.0,4.0,0.0,0.0,1.1
16.0,2.0,3.0,0.0,1.1
29.0,3.0,1.0,0.0,1.1
14.0,3.0,1.0,1.0,1.1
20.0,3.0,2.0,1.0,1.1
23.0,4.0,0.0,1.0,1.1
16.0,2.0,0.0,1.0,1.1
10.0,4.0,1.0,2.0,1.1
16.0,1.0,1.0,2.0,1.1
17.0,3.0,1.0,0.0,1.1
24.0,1.0,0.0,0.0,1.1
27.0,0.0,1.0,0.0,1.1
24.0,3.0,1.0,0.0,1.1
28.0,2.0,1.0,1.0,1.1
22.0,1.0,4.0,0.0,1.1
22.0,2.0,1.0,0.0,1.1
24.0,3.0,0.0,0.0,1.1
24.0,4.0,0.0,1.0,1.1
18.0,1.0,1.0,0.0,1.1
15.0,2.0,0.0,1.0,1.1
21.0,1.0,2.0,2.0,1.1
24.0,1.0,2.0,0.0,1.1
18.0,3.0,1.0,0.0,1.1
16.0,2.0,1.0,0.0,1.1
26.0,2.0,3.0,0.0,1.1
21.0,1.0,0.0,0.0,1.1
16.0,3.0,1.0,0.0,1.1
26.0,2.0,3.0,0.0,1.1
18.0,4.0,0.0,0.0,1.1
17.0,5.0,0.0,1.0,1.1
16.0,1.0,0.0,1.0,1.1
15.0,3.0,0.0,0.0,1.1
13.0,8.0,0.0,0.0,1.1
18.0,1.0,1.0,0.0,1.1
22.0,1.0,1.0,2.0,1.1
17.0,2.0,0.0,0.0,1.1
20.0,4.0,0.0,0.0,1.1
14.0,7.0,0.0,0.0,1.1
11.0,1.0,0.0,3.0,1.1
16.0,4.0,2.0,1.0,1.1
13.0,1.0,0.0,0.0,1.1
20.0,4.0,1.0,0.0,1.1
19.0,4.0,0.0,0.0,1.1
21.0,5.0,0.0,2.0,1.1
24.0,0.0,1.0,0.0,1.1
17.0,1.0,0.0,0.0,1.1
12.0,1.0,2.0,0.0,1.1
19.0,4.0,0.0,0.0,1.1
16.0,1.0,0.0,0.0,1.1
21.0,1.0,1.0,1.0,1.1
11.0,3.0,0.0,0.0,1.1
28.0,1.0,0.0,1.0,1.1
18.0,1.0,1.0,0.0,1.1
25.0,0.0,0.0,1.0,1.1
13.0,2.0,1.0,0.0,1.1
15.0,3.0,1.0,0.0,1.1
16.0,1.0,1.0,0.0,1.1
20.0,3.0,1.0,0.0,1.1
31.0,1.0,0.0,0.0,1.1
15.0,7.0,0.0,0.0,1.1
23.0,3.0,0.0,1.0,1.1
18.0,2.0,0.0,2.0,1.1
5.0,3.0,0.0,0.0,1.1
14.0,0.0,1.0,0.0,1.1
12.0,6.0,3.0,0.0,1.1
14.0,4.0,1.0,0.0,1.1
12.0,0.0,1.0,0.0,1.1
13.0,4.0,1.0,1.0,1.1
21.0,2.0,0.0,0.0,1.1
26.0,2.0,1.0,0.0,1.1
25.0,2.0,1.0,0.0,1.1
8.0,1.0,1.0,0.0,1.2100000000000002
10.0,1.0,0.0,0.0,1.2100000000000002
9.0,2.0,0.0,0.0,1.2100000000000002
13.0,0.0,1.0,0.0,1.2100000000000002
12.0,0.0,1.0,1.0,1.2100000000000002
11.0,1.0,1.0,0.0,1.2100000000000002
7.0,0.0,1.0,0.0,1.2100000000000002
12.0,1.0,1.0,0.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
10.0,0.0,1.0,0.0,1.2100000000000002
9.0,0.0,5.0,0.0,1.2100000000000002
19.0,1.0,0.0,1.0,1.2100000000000002
18.0,1.0,0.0,1.0,1.2100000000000002
16.0,0.0,3.0,0.0,1.2100000000000002
14.0,3.0,3.0,1.0,1.2100000000000002
16.0,0.0,0.0,1.0,1.2100000000000002
12.0,2.0,1.0,0.0,1.2100000000000002
7.0,1.0,0.0,0.0,1.2100000000000002
7.0,0.0,0.0,1.0,1.2100000000000002
10.0,4.0,0.0,0.0,1.2100000000000002
6.0,0.0,0.0,3.0,1.2100000000000002
12.0,5.0,0.0,0.0,1.2100000000000002
5.0,1.0,1.0,3.0,1.2100000000000002
12.0,3.0,1.0,1.0,1.2100000000000002
8.0,1.0,1.0,1.0,1.2100000000000002
7.0,2.0,1.0,1.0,1.2100000000000002
11.0,4.0,0.0,0.0,1.2100000000000002
13.0,2.0,0.0,0.0,1.2100000000000002
10.0,2.0,0.0,0.0,1.2100000000000002
11.0,0.0,2.0,0.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
3.0,4.0,0.0,2.0,1.2100000000000002
17.0,2.0,0.0,0.0,1.2100000000000002
10.0,0.0,0.0,1.0,1.2100000000000002
11.0,1.0,3.0,0.0,1.2100000000000002
14.0,0.0,0.0,2.0,1.2100000000000002
9.0,3.0,0.0,0.0,1.2100000000000002
7.0,0.0,1.0,0.0,1.2100000000000002
7.0,5.0,1.0,0.0,1.2100000000000002
17.0,1.0,0.0,1.0,1.2100000000000002
13.0,2.0,0.0,3.0,1.2100000000000002
12.0,2.0,0.0,0.0,1.2100000000000002
11.0,2.0,0.0,2.0,1.2100000000000002
10.0,0.0,1.0,1.0,1.2100000000000002
3.0,1.0,0.0,0.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
17.0,3.0,2.0,0.0,1.2100000000000002
8.0,1.0,0.0,1.0,1.2100000000000002
7.0,4.0,1.0,0.0,1.2100000000000002
6.0,1.0,0.0,0.0,1.2100000000000002
6.0,3.0,1.0,1.0,1.2100000000000002
10.0,1.0,3.0,0.0,1.2100000000000002
15.0,1.0,0.0,1.0,1.2100000000000002
10.0,1.0,0.0,0.0,1.2100000000000002
12.0,0.0,1.0,0.0,1.2100000000000002
11.0,5.0,0.0,0.0,1.2100000000000002
12.0,2.0,0.0,0.0,1.2100000000000002
9.0,1.0,0.0,0.0,1.2100000000000002
12.0,1.0,1.0,1.0,1.2100000000000002
16.0,1.0,1.0,0.0,1.2100000000000002
16.0,2.0,0.0,0.0,1.2100000000000002
9.0,3.0,0.0,0.0,1.2100000000000002
9.0,3.0,0.0,0.0,1.2100000000000002
17.0,1.0,0.0,0.0,1.2100000000000002
12.0,0.0,1.0,0.0,1.2100000000000002
9.0,3.0,0.0,2.0,1.2100000000000002
8.0,2.0,1.0,0.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
11.0,0.0,1.0,0.0,1.2100000000000002
13.0,0.0,1.0,3.0,1.2100000000000002
16.0,1.0,1.0,0.0,1.2100000000000002
12.0,2.0,1.0,0.0,1.2100000000000002
7.0,1.0,0.0,0.0,1.2100000000000002
12.0,3.0,0.0,0.0,1.2100000000000002
10.0,2.0,0.0,0.0,1.2100000000000002
23.0,0.0,1.0,0.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
13.0,2.0,0.0,1.0,1.2100000000000002
9.0,2.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,3.0,1.2100000000000002
7.0,1.0,0.0,0.0,1.2100000000000002
4.0,1.0,0.0,0.0,1.2100000000000002
7.0,3.0,0.0,0.0,1.2100000000000002
12.0,2.0,1.0,0.0,1.2100000000000002
6.0,1.0,0.0,0.0,1.2100000000000002
10.0,2.0,0.0,0.0,1.2100000000000002
16.0,1.0,0.0,0.0,1.2100000000000002
11.0,3.0,0.0,1.0,1.2100000000000002
9.0,0.0,1.0,0.0,1.2100000000000002
12.0,1.0,1.0,0.0,1.2100000000000002
10.0,0.0,1.0,0.0,1.2100000000000002
11.0,0.0,1.0,0.0,1.2100000000000002
10.0,2.0,0.0,0.0,1.2100000000000002
12.0,0.0,0.0,1.0,1.2100000000000002
12.0,0.0,1.0,0.0,1.2100000000000002
18.0,1.0,0.0,0.0,1.2100000000000002
22.0,0.0,1.0,0.0,1.2100000000000002
13.0,0.0,1.0,0.0,1.2100000000000002
9.0,0.0,0.0,1.0,1.2100000000000002
9.0,2.0,1.0,0.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
10.0,0.0,1.0,0.0,1.2100000000000002
10.0,4.0,1.0,0.0,1.2100000000000002
9.0,1.0,1.0,0.0,1.2100000000000002
18.0,3.0,1.0,0.0,1.2100000000000002
7.0,2.0,0.0,0.0,1.2100000000000002
19.0,0.0,5.0,0.0,1.2100000000000002
10.0,2.0,1.0,0.0,1.2100000000000002
15.0,3.0,0.0,0.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
14.0,1.0,0.0,0.0,1.2100000000000002
10.0,0.0,1.0,2.0,1.2100000000000002
7.0,2.0,0.0,0.0,1.2100000000000002
18.0,1.0,0.0,0.0,1.2100000000000002
5.0,1.0,1.0,0.0,1.2100000000000002
6.0,3.0,1.0,0.0,1.2100000000000002
9.0,1.0,0.0,0.0,1.2100000000000002
9.0,1.0,1.0,0.0,1.2100000000000002
9.0,2.0,0.0,2.0,1.2100000000000002
19.0,1.0,1.0,0.0,1.2100000000000002
8.0,2.0,0.0,0.0,1.2100000000000002
9.0,5.0,0.0,0.0,1.2100000000000002
14.0,1.0,0.0,0.0,1.2100000000000002
7.0,5.0,1.0,0.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
6.0,1.0,0.0,0.0,1.2100000000000002
6.0,4.0,0.0,1.0,1.2100000000000002
11.0,0.0,2.0,0.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
14.0,1.0,0.0,0.0,1.2100000000000002
6.0,2.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,1.0,1.2100000000000002
19.0,2.0,1.0,0.0,1.2100000000000002
10.0,2.0,2.0,0.0,1.2100000000000002
14.0,1.0,0.0,0.0,1.2100000000000002
4.0,2.0,0.0,1.0,1.2100000000000002
10.0,2.0,2.0,0.0,1.2100000000000002
16.0,2.0,0.0,0.0,1.2100000000000002
14.0,1.0,0.0,0.0,1.2100000000000002
7.0,2.0,0.0,0.0,1.2100000000000002
15.0,2.0,0.0,0.0,1.2100000000000002
14.0,5.0,0.0,0.0,1.2100000000000002
11.0,1.0,2.0,1.0,1.2100000000000002
9.0,0.0,0.0,1.0,1.2100000000000002
10.0,1.0,0.0,0.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
13.0,2.0,2.0,0.0,1.2100000000000002
6.0,1.0,0.0,0.0,1.2100000000000002
8.0,3.0,0.0,0.0,1.2100000000000002
10.0,1.0,2.0,0.0,1.2100000000000002
8.0,2.0,0.0,0.0,1.2100000000000002
9.0,2.0,1.0,3.0,1.2100000000000002
14.0,3.0,0.0,1.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
8.0,3.0,0.0,0.0,1.2100000000000002
15.0,1.0,0.0,0.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
10.0,1.0,1.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
16.0,0.0,1.0,0.0,1.2100000000000002
10.0,3.0,3.0,0.0,1.2100000000000002
14.0,4.0,0.0,0.0,1.2100000000000002
9.0,1.0,0.0,1.0,1.2100000000000002
12.0,3.0,0.0,0.0,1.2100000000000002
10.0,0.0,1.0,0.0,1.2100000000000002
12.0,0.0,1.0,0.0,1.2100000000000002
10.0,1.0,0.0,0.0,1.2100000000000002
9.0,1.0,1.0,0.0,1.2100000000000002
7.0,2.0,0.0,0.0,1.2100000000000002
14.0,0.0,1.0,0.0,1.2100000000000002
19.0,2.0,0.0,0.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
8.0,3.0,0.0,1.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
10.0,1.0,0.0,0.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
19.0,1.0,0.0,0.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
15.0,4.0,0.0,0.0,1.2100000000000002
15.0,1.0,0.0,0.0,1.2100000000000002
7.0,1.0,1.0,0.0,1.2100000000000002
13.0,0.0,1.0,1.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
8.0,0.0,1.0,0.0,1.2100000000000002
11.0,3.0,0.0,0.0,1.2100000000000002
8.0,2.0,0.0,0.0,1.2100000000000002
11.0,3.0,0.0,0.0,1.2100000000000002
10.0,4.0,0.0,0.0,1.2100000000000002
8.0,0.0,0.0,1.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
8.0,4.0,0.0,0.0,1.2100000000000002
11.0,2.0,0.0,0.0,1.2100000000000002
11.0,0.0,1.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
13.0,1.0,2.0,0.0,1.2100000000000002
5.0,1.0,0.0,0.0,1.2100000000000002
10.0,1.0,0.0,0.0,1.2100000000000002
15.0,3.0,0.0,0.0,1.2100000000000002
14.0,1.0,0.0,0.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
10.0,2.0,0.0,0.0,1.2100000000000002
15.0,2.0,2.0,0.0,1.2100000000000002
7.0,2.0,0.0,0.0,1.2100000000000002
10.0,3.0,1.0,1.0,1.2100000000000002
10.0,1.0,0.0,1.0,1.2100000000000002
17.0,1.0,0.0,0.0,1.2100000000000002
15.0,0.0,2.0,0.0,1.2100000000000002
11.0,1.0,1.0,0.0,1.2100000000000002
11.0,3.0,0.0,0.0,1.2100000000000002
7.0,0.0,1.0,0.0,1.2100000000000002
5.0,4.0,1.0,0.0,1.2100000000000002
13.0,3.0,0.0,0.0,1.2100000000000002
9.0,0.0,1.0,0.0,1.2100000000000002
7.0,1.0,0.0,1.0,1.2100000000000002
7.0,1.0,1.0,0.0,1.2100000000000002
12.0,0.0,0.0,1.0,1.2100000000000002
13.0,1.0,0.0,0.0,1.2100000000000002
12.0,1.0,0.0,0.0,1.2100000000000002
20.0,1.0,0.0,0.0,1.2100000000000002
8.0,2.0,1.0,0.0,1.2100000000000002
8.0,3.0,1.0,0.0,1.2100000000000002
11.0,0.0,1.0,0.0,1.2100000000000002
10.0,0.0,1.0,0.0,1.2100000000000002
14.0,0.0,2.0,0.0,1.2100000000000002
13.0,0.0,1.0,0.0,1.2100000000000002
12.0,1.0,1.0,0.0,1.2100000000000002
14.0,0.0,1.0,0.0,1.2100000000000002
15.0,0.0,1.0,0.0,1.2100000000000002
11.0,1.0,0.0,0.0,1.2100000000000002
14.0,2.0,0.0,0.0,1.2100000000000002
6.0,1.0,0.0,1.0,1.2100000000000002
9.0,0.0,0.0,1.0,1.2100000000000002
4.0,1.0,2.0,0.0,1.2100000000000002
8.0,4.0,0.0,0.0,1.2100000000000002
11.0,4.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
7.0,4.0,1.0,0.0,1.2100000000000002
19.0,5.0,0.0,0.0,1.2100000000000002
11.0,1.0,0.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.2100000000000002
11.0,1.0,0.0,0.0,1.2100000000000002
5.0,5.0,2.0,0.0,1.2100000000000002
12.0,4.0,0.0,2.0,1.2100000000000002
15.0,4.0,0.0,0.0,1.2100000000000002
12.0,1.0,2.0,0.0,1.2100000000000002
8.0,1.0,0.0,0.0,1.3310000000000004
7.0,1.0,0.0,0.0,1.3310000000000004
11.0,4.0,0.0,0.0,1.3310000000000004
7.0,0.0,1.0,0.0,1.3310000000000004
4.0,1.0,1.0,1.0,1.3310000000000004
7.0,1.0,0.0,0.0,1.3310000000000004
6.0,4.0,0.0,0.0,1.3310000000000004
9.0,1.0,1.0,0.0,1.3310000000000004
13.0,0.0,1.0,0.0,1.3310000000000004
11.0,1.0,0.0,1.0,1.3310000000000004
16.0,0.0,0.0,2.0,1.3310000000000004
10.0,1.0,1.0,0.0,1.3310000000000004
7.0,1.0,0.0,1.0,1.3310000000000004
5.0,1.0,0.0,0.0,1.3310000000000004
16.0,0.0,2.0,0.0,1.3310000000000004
12.0,0.0,1.0,1.0,1.3310000000000004
3.0,4.0,0.0,0.0,1.3310000000000004
15.0,0.0,3.0,0.0,1.3310000000000004
14.0,2.0,1.0,0.0,1.3310000000000004
5.0,1.0,0.0,1.0,1.3310000000000004
13.0,2.0,0.0,1.0,1.3310000000000004
10.0,3.0,1.0,0.0,1.3310000000000004
6.0,2.0,1.0,0.0,1.3310000000000004
10.0,0.0,1.0,0.0,1.3310000000000004
6.0,2.0,2.0,0.0,1.3310000000000004
7.0,0.0,1.0,0.0,1.3310000000000004
8.0,0.0,1.0,1.0,1.3310000000000004
9.0,0.0,0.0,1.0,1.3310000000000004
9.0,0.0,1.0,0.0,1.3310000000000004
12.0,4.0,0.0,0.0,1.3310000000000004
5.0,3.0,0.0,0.0,1.3310000000000004
6.0,1.0,0.0,0.0,1.3310000000000004
8.0,2.0,0.0,0.0,1.3310000000000004
3.0,1.0,0.0,0.0,1.3310000000000004
9.0,1.0,0.0,0.0,1.3310000000000004
8.0,1.0,0.0,0.0,1.3310000000000004
8.0,0.0,1.0,0.0,1.3310000000000004
6.0,1.0,0.0,0.0,1.3310000000000004
6.0,1.0,0.0,0.0,1.3310000000000004
7.0,1.0,0.0,0.0,1.3310000000000004
16.0,3.0,0.0,0.0,1.3310000000000004
14.0,2.0,0.0,0.0,1.3310000000000004
5.0,1.0,0.0,0.0,1.3310000000000004
8.0,1.0,2.0,1.0,1.3310000000000004
6.0,2.0,0.0,0.0,1.3310000000000004
4.0,1.0,0.0,0.0,1.3310000000000004
7.0,0.0,1.0,0.0,1.3310000000000004
4.0,1.0,1.0,0.0,1.3310000000000004
0.0,1.0,3.0,0.0,1.3310000000000004
11.0,1.0,0.0,0.0,1.3310000000000004
10.0,0.0,1.0,0.0,1.3310000000000004
6.0,1.0,1.0,0.0,1.3310000000000004
8.0,5.0,0.0,0.0,1.3310000000000004
4.0,1.0,0.0,0.0,1.3310000000000004
7.0,1.0,0.0,0.0,1.3310000000000004
4.0,0.0,0.0,2.0,1.3310000000000004
9.0,2.0,0.0,0.0,1.3310000000000004
3.0,1.0,2.0,0.0,1.3310000000000004
7.0,1.0,0.0,0.0,1.3310000000000004
6.0,2.0,2.0,0.0,1.3310000000000004
3.0,2.0,0.0,0.0,1.3310000000000004
10.0,1.0,0.0,0.0,1.3310000000000004
8.0,3.0,0.0,0.0,1.3310000000000004
4.0,0.0,2.0,0.0,1.3310000000000004
6.0,0.0,1.0,0.0,1.3310000000000004
6.0,1.0,1.0,0.0,1.3310000000000004
10.0,2.0,0.0,0.0,1.3310000000000004
11.0,3.0,0.0,0.0,1.3310000000000004
6.0,0.0,1.0,0.0,1.3310000000000004
18.0,0.0,0.0,1.0,1.3310000000000004
4.0,0.0,1.0,0.0,1.3310000000000004
6.0,2.0,1.0,0.0,1.3310000000000004
3.0,1.0,0.0,0.0,1.3310000000000004
14.0,2.0,2.0,0.0,1.3310000000000004
10.0,0.0,1.0,0.0,1.3310000000000004
10.0,0.0,0.0,2.0,1.3310000000000004
6.0,6.0,0.0,0.0,1.3310000000000004
4.0,1.0,0.0,0.0,1.3310000000000004
11.0,0.0,1.0,0.0,1.3310000000000004
4.0,0.0,1.0,0.0,1.3310000000000004
2.0,0.0,0.0,1.0,1.3310000000000004
4.0,0.0,1.0,0.0,1.3310000000000004
8.0,3.0,0.0,1.0,1.3310000000000004
2.0,1.0,1.0,0.0,1.3310000000000004
4.0,1.0,0.0,0.0,1.3310000000000004
9.0,0.0,0.0,1.0,1.3310000000000004
6.0,0.0,2.0,0.0,1.3310000000000004
10.0,2.0,1.0,0.0,1.3310000000000004
15.0,1.0,2.0,0.0,1.3310000000000004
6.0,2.0,0.0,0.0,1.3310000000000004
4.0,1.0,0.0,0.0,1.3310000000000004
9.0,0.0,1.0,1.0,1.3310000000000004
7.0,2.0,2.0,0.0,1.3310000000000004
8.0,0.0,1.0,0.0,1.3310000000000004
5.0,0.0,1.0,0.0,1.3310000000000004
9.0,0.0,1.0,0.0,1.3310000000000004
4.0,1.0,0.0,0.0,1.3310000000000004
11.0,0.0,1.0,0.0,1.3310000000000004
6.0,3.0,2.0,0.0,1.3310000000000004
10.0,1.0,0.0,0.0,1.3310000000000004
12.0,0.0,1.0,0.0,1.3310000000000004
11.0,0.0,0.0,1.0,1.3310000000000004
11.0,1.0,0.0,0.0,1.3310000000000004
9.0,0.0,2.0,0.0,1.3310000000000004
5.0,2.0,0.0,0.0,1.3310000000000004
11.0,1.0,0.0,0.0,1.3310000000000004
8.0,1.0,0.0,0.0,1.3310000000000004
10.0,1.0,0.0,0.0,1.3310000000000004
7.0,0.0,1.0,0.0,1.3310000000000004
16.0,1.0,0.0,0.0,1.3310000000000004
