sample size,64
realizations,1000
r0-,1.0
r0+,10.0
r0_d,0.1
mu,0.0551
seed,271828182845904523



R0,log10 R0,MLE r,MLE log10 r,MLE s^,MLE s,MLE_EM r,MLE_EM log10 r,MLE_EM s^,MLE_EM s,MOM r,MOM log10 r,MOM s^,MOM s
1.1000000000000087,0.04139268515822452,1.1249775497018417,0.050946802181494,1.6365369667669017E-5,0.01299154785950822,1.1250036830306107,0.05096008966910296,0.009588046975152783,0.012896113696145258,1.1363440000000091,0.055052271260438705,0.011005593864753945,0.019822270604691213
1.210000000000017,0.08278537031644904,1.2661399386941246,0.10101449697600022,9.249606529680788E-5,0.03470442842840589,1.2657054435485846,0.10095920419348545,0.027163555462531987,0.03378745525186748,1.2820024602000062,0.10646198622695308,0.029308689120055843,0.034520395388719906
1.3309999999999869,0.1241780554746734,1.4311889416100254,0.1495337352272974,0.019022321656572888,0.06714524881679565,1.4192026083411136,0.14715835863000168,0.048582926412027834,0.060369781179359386,1.4295926019160852,0.15054519592046425,0.04994999071874833,0.05928383837452635
1.4640999999999813,0.1655707406328981,1.7808542476504778,0.21954506199587112,0.24117574362545485,0.13913937165349569,1.698283014490913,0.20721291295734545,0.08412275930143888,0.11336228999336513,1.6953966618865732,0.20837092703381008,0.08936259653029856,0.10995285083583525
1.6105099999999808,0.20696342579112317,2.1696582869760643,0.28521489370975767,0.8803864260776103,0.17940189859442465,2.1993111099707074,0.26842775936571395,0.12804190302761448,0.17644725583312837,2.1483713444098513,0.2664462138365567,0.17937816300609766,0.17012843547983794
1.7715610000000164,0.2483561109493468,2.702610473346759,0.36496398956157833,1.672730638783734,0.213635023205943,2.828244934210441,0.34076340187376725,0.18395352383097086,0.22431597169146977,2.7243340793550503,0.33594603169028103,0.28656059370107967,0.21691465995907258
1.9487171000000216,0.2897487961075741,3.0496905818018933,0.4055827468623037,1.5189359266911902,0.23203282555896967,3.2743755981649745,0.3812562527115692,0.2183546038122687,0.2519190856014188,3.1302368230937976,0.37543600285698503,0.36822520144167264,0.24351129743608615
2.1435888099999856,0.3311414812657962,3.7383191037835855,0.4838936418419321,7.427024448960949,0.25952770438826117,4.761480588686257,0.4726971476585554,0.3068659337607748,0.3301882726636043,4.450487589826063,0.464022346987841,0.6691424216609867,0.3177511369838265
2.3579476909999735,0.3725341664240306,4.000303810303892,0.5183337843197657,7.802626491847357,0.2562391524847193,5.477506446228357,0.5212069075598751,0.3525797465592842,0.35042690748973915,5.089620762223496,0.5109229583236243,0.8100905122511227,0.3370389907999518
2.593742460100026,0.41392685158224635,4.338285633021093,0.5484572541007013,11.425426867523626,0.2635988787670133,5.957319613004614,0.5529284652776413,0.3827672928404514,0.3606682686053666,5.518890509401771,0.5418450935044946,0.9039604133643614,0.3464933392449728
